id,SAMPLE_ID,FILENAME,ALT_SAMLE_ID,DATA_FROMAT,SAMPLE_TYPE,PASSAGE,SUBJECT_ID,EXPERIMENTAL_STRATEGY,PAIRED_END,CAPTURE_KIT,PLATFORM,FILESIZE,CHECKSUM,,
615dda6f65de4868125986a2,HCI019_pdxo_P3_67_WXS_17544X11,17544X11_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X11,1,3,3,HCI-019,1,1,1,1,,,,
615dda6f65de4868125986a5,HCI019_pdxo_P3_67_WXS_17544X11,17544X11_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X11,1,3,3,HCI-019,1,2,1,1,,,,
615dda6f65de4868125986a8,HCI019_pdxo_P3_142_WXS_17544X12,17544X12_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X12,1,3,3,HCI-019,1,1,1,1,,,,
615dda6f65de4868125986ab,HCI019_pdxo_P3_142_WXS_17544X12,17544X12_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X12,1,3,3,HCI-019,1,2,1,1,,,,
615dda6f65de4868125986ae,HCI023_pdxo_P1_68_WXS_17544X13,17544X13_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X13,1,3,1,HCI-023,1,1,1,1,,,,
615dda6f65de4868125986b1,HCI023_pdxo_P1_68_WXS_17544X13,17544X13_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X13,1,3,1,HCI-023,1,2,1,1,,,,
615dda7065de4868125986b4,HCI023_pdxo_P1_348_WXS_17544X14,17544X14_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X14,1,3,1,HCI-023,1,1,1,1,,,,
615dda7065de4868125986b7,HCI023_pdxo_P1_348_WXS_17544X14,17544X14_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X14,1,3,1,HCI-023,1,2,1,1,,,,
615dda7065de4868125986ba,HCI002_tumor_patient_redo_WXS_17544X2,17544X2_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X2,1,1,NA,HCI-002,1,1,1,1,,,,
615dda7065de4868125986bd,HCI002_tumor_patient_redo_WXS_17544X2,17544X2_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X2,1,1,NA,HCI-002,1,2,1,1,,,,
615dda7065de4868125986c0,HCI010_tumor_patient_redo_WXS_17544X3,17544X3_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X3,1,1,NA,HCI-010,1,1,1,1,,,,
615dda7065de4868125986c3,HCI010_tumor_patient_redo_WXS_17544X3,17544X3_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X3,1,1,NA,HCI-010,1,2,1,1,,,,
615dda7065de4868125986c6,HCI005_pdxo_P6_230_WXS_17544X7,17544X7_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X7,1,3,6,HCI-005,1,1,1,1,,,,
615dda7065de4868125986c9,HCI005_pdxo_P6_230_WXS_17544X7,17544X7_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X7,1,3,6,HCI-005,1,2,1,1,,,,
615dda7065de4868125986cc,HCI005_pdxo_P6_368_WXS_17544X8,17544X8_191206_D00550_0581_BCE59VANXX_R1_001.fastq.gz,17544X8,1,3,6,HCI-005,1,1,1,1,,,,
615dda7165de4868125986cf,HCI005_pdxo_P6_368_WXS_17544X8,17544X8_191206_D00550_0581_BCE59VANXX_R2_001.fastq.gz,17544X8,1,3,6,HCI-005,1,2,1,1,,,,
615dd5c065de486812597f01,HCI019_pdxo_P2_67_RNA_17679X3,17679X3_200127_D00550_0586_BCE0FPANXX_S25_L007_R1_001.fastq.gz,17679X3,1,3,2,HCI-019,2,1,4,1,,,,
615dd5c065de486812597f04,HCI019_pdxo_P2_142_RNA_17679X4,17679X4_200127_D00550_0586_BCE0FPANXX_S30_L008_R1_001.fastq.gz,17679X4,1,3,2,HCI-019,2,1,4,1,,,,
615dd5c065de486812597f07,HCI023_pdxo_P1_68_RNA_17679X5,17679X5_200127_D00550_0586_BCE0FPANXX_S29_L008_R1_001.fastq.gz,17679X5,1,3,1,HCI-023,2,1,4,1,,,,
615dd5c065de486812597f0a,HCI023_pdxo_P1_336_RNA_17679X6,17679X6_200127_D00550_0586_BCE0FPANXX_S28_L008_R1_001.fastq.gz,17679X6,1,3,1,HCI-023,2,1,4,1,,,,
615dda7165de4868125986d8,HCI001_tumor_patient_redo2_WXS_17688X1,17688X1_200306_D00550_0590_ACE7H6ANXX_S217_L003_R1_001.fastq.gz,17688X1,1,1,NA,HCI-001,1,1,1,1,,,,
615dda7165de4868125986db,HCI001_tumor_patient_redo2_WXS_17688X1,17688X1_200306_D00550_0590_ACE7H6ANXX_S217_L003_R2_001.fastq.gz,17688X1,1,1,NA,HCI-001,1,2,1,1,,,,
615dda7165de4868125986de,HCI040_pdx_P1_XXX_WXS_18251X1,18251X1_200819_A00421_0232_BHTTM2DMXX_S9_L001_R1_001.fastq.gz,18251X1,1,2,1,HCI-040,1,1,3,2,,,,
615dda7165de4868125986e1,HCI040_pdx_P1_XXX_WXS_18251X1,18251X1_200819_A00421_0232_BHTTM2DMXX_S9_L001_R2_001.fastq.gz,18251X1,1,2,1,HCI-040,1,2,3,2,,,,
615dda7165de4868125986e4,HCI040EI_pdx_P1_XXX_WXS_18251X2,18251X2_200819_A00421_0232_BHTTM2DMXX_S8_L001_R1_001.fastq.gz,18251X2,1,2,1,HCI-040EI,1,1,3,2,,,,
615dda7165de4868125986e7,HCI040EI_pdx_P1_XXX_WXS_18251X2,18251X2_200819_A00421_0232_BHTTM2DMXX_S8_L001_R2_001.fastq.gz,18251X2,1,2,1,HCI-040EI,1,2,3,2,,,,
615dda7265de4868125986ea,HCI042_pdx_P0_XXX_WXS_18251X3,18251X3_200819_A00421_0232_BHTTM2DMXX_S7_L001_R1_001.fastq.gz,18251X3,1,2,0,HCI-042,1,1,3,2,,,,
615dda7265de4868125986ed,HCI042_pdx_P0_XXX_WXS_18251X3,18251X3_200819_A00421_0232_BHTTM2DMXX_S7_L001_R2_001.fastq.gz,18251X3,1,2,0,HCI-042,1,2,3,2,,,,
615dda7265de4868125986f0,HCI044_pdx_P1_XXX_WXS_18251X4,18251X4_200819_A00421_0232_BHTTM2DMXX_S6_L001_R1_001.fastq.gz,18251X4,1,2,1,HCI-044,1,1,3,2,,,,
615dda7265de4868125986f3,HCI044_pdx_P1_XXX_WXS_18251X4,18251X4_200819_A00421_0232_BHTTM2DMXX_S6_L001_R2_001.fastq.gz,18251X4,1,2,1,HCI-044,1,2,3,2,,,,
615dda7265de4868125986f6,HCI044EI_pdx_P2_XXX_WXS_18251X5,18251X5_200819_A00421_0232_BHTTM2DMXX_S5_L001_R1_001.fastq.gz,18251X5,1,2,2,HCI-044EI,1,1,3,2,,,,
615dda7265de4868125986f9,HCI044EI_pdx_P2_XXX_WXS_18251X5,18251X5_200819_A00421_0232_BHTTM2DMXX_S5_L001_R2_001.fastq.gz,18251X5,1,2,2,HCI-044EI,1,2,3,2,,,,
615dda7265de4868125986fc,HCI045_pdx_P0_XXX_WXS_18251X6,18251X6_200819_A00421_0232_BHTTM2DMXX_S4_L001_R1_001.fastq.gz,18251X6,1,2,0,HCI-045,1,1,3,2,,,,
615dda7265de4868125986ff,HCI045_pdx_P0_XXX_WXS_18251X6,18251X6_200819_A00421_0232_BHTTM2DMXX_S4_L001_R2_001.fastq.gz,18251X6,1,2,0,HCI-045,1,2,3,2,,,,
615dda7265de486812598702,HCI046_pdx_P2_XXX_WXS_18251X7,18251X7_200819_A00421_0232_BHTTM2DMXX_S3_L001_R1_001.fastq.gz,18251X7,1,2,2,HCI-046,1,1,3,2,,,,
615dda7365de486812598705,HCI046_pdx_P2_XXX_WXS_18251X7,18251X7_200819_A00421_0232_BHTTM2DMXX_S3_L001_R2_001.fastq.gz,18251X7,1,2,2,HCI-046,1,2,3,2,,,,
615dda7365de486812598708,HCI048_pdx_P1_XXX_WXS_18251X8,18251X8_200819_A00421_0232_BHTTM2DMXX_S2_L001_R1_001.fastq.gz,18251X8,1,2,1,HCI-048,1,1,3,2,,,,
615dda7365de48681259870b,HCI048_pdx_P1_XXX_WXS_18251X8,18251X8_200819_A00421_0232_BHTTM2DMXX_S2_L001_R2_001.fastq.gz,18251X8,1,2,1,HCI-048,1,2,3,2,,,,
615dda7365de48681259870e,HCI049_pdx_P1_XXX_WXS_18251X9,18251X9_200819_A00421_0232_BHTTM2DMXX_S1_L001_R1_001.fastq.gz,18251X9,1,2,1,HCI-049,1,1,3,2,,,,
615dda7365de486812598711,HCI049_pdx_P1_XXX_WXS_18251X9,18251X9_200819_A00421_0232_BHTTM2DMXX_S1_L001_R2_001.fastq.gz,18251X9,1,2,1,HCI-049,1,2,3,2,,,,
615dda7365de48681259871a,HCI032_pdx_P1_XXX_WXS_18252X2,18252X2_200819_A00421_0232_BHTTM2DMXX_S17_L002_R1_001.fastq.gz,18252X2,1,2,1,HCI-032,1,1,3,2,,,,
615dda7465de48681259871d,HCI032_pdx_P1_XXX_WXS_18252X2,18252X2_200819_A00421_0232_BHTTM2DMXX_S17_L002_R2_001.fastq.gz,18252X2,1,2,1,HCI-032,1,2,3,2,,,,
615dda7465de486812598720,HCI032EI_pdx_P1_XXX_WXS_18252X3,18252X3_200819_A00421_0232_BHTTM2DMXX_S16_L002_R1_001.fastq.gz,18252X3,1,2,1,HCI-032EI,1,1,3,2,,,,
615dda7465de486812598723,HCI032EI_pdx_P1_XXX_WXS_18252X3,18252X3_200819_A00421_0232_BHTTM2DMXX_S16_L002_R2_001.fastq.gz,18252X3,1,2,1,HCI-032EI,1,2,3,2,,,,
615dda7465de48681259872c,HCI034_pdx_P2_XXX_WXS_18252X5,18252X5_200819_A00421_0232_BHTTM2DMXX_S14_L002_R1_001.fastq.gz,18252X5,1,2,2,HCI-034,1,1,3,2,,,,
615dda7465de48681259872f,HCI034_pdx_P2_XXX_WXS_18252X5,18252X5_200819_A00421_0232_BHTTM2DMXX_S14_L002_R2_001.fastq.gz,18252X5,1,2,2,HCI-034,1,2,3,2,,,,
615dda7465de486812598732,HCI036_pdx_P1_XXX_WXS_18252X6,18252X6_200819_A00421_0232_BHTTM2DMXX_S13_L002_R1_001.fastq.gz,18252X6,1,2,1,HCI-036,1,1,3,2,,,,
615dda7565de486812598735,HCI036_pdx_P1_XXX_WXS_18252X6,18252X6_200819_A00421_0232_BHTTM2DMXX_S13_L002_R2_001.fastq.gz,18252X6,1,2,1,HCI-036,1,2,3,2,,,,
615dda7565de486812598738,HCI037_pdx_P1_XXX_WXS_18252X7,18252X7_200819_A00421_0232_BHTTM2DMXX_S12_L002_R1_001.fastq.gz,18252X7,1,2,1,HCI-037,1,1,3,2,,,,
615dda7565de48681259873b,HCI037_pdx_P1_XXX_WXS_18252X7,18252X7_200819_A00421_0232_BHTTM2DMXX_S12_L002_R2_001.fastq.gz,18252X7,1,2,1,HCI-037,1,2,3,2,,,,
615dda7565de48681259873e,HCI038_pdx_P2_XXX_WXS_18252X8,18252X8_200819_A00421_0232_BHTTM2DMXX_S11_L002_R1_001.fastq.gz,18252X8,1,2,2,HCI-038,1,1,3,2,,,,
615dda7565de486812598741,HCI038_pdx_P2_XXX_WXS_18252X8,18252X8_200819_A00421_0232_BHTTM2DMXX_S11_L002_R2_001.fastq.gz,18252X8,1,2,2,HCI-038,1,2,3,2,,,,
615dda7565de48681259874a,HCI003_pdxo_P5_99_WXS_18588X1,18588X1_1201216_A00421_0267_BHN2TJDSXY_S39_L003_R1_001.fastq.gz,18588X1,1,3,5,HCI-003,1,1,3,2,,,,
615dda7665de48681259874d,HCI003_pdxo_P5_99_WXS_18588X1,18588X1_1201216_A00421_0267_BHN2TJDSXY_S39_L003_R2_001.fastq.gz,18588X1,1,3,5,HCI-003,1,2,3,2,,,,
615dda7665de486812598756,HCI028LV_pdx_P5_XXX_WXS_18588X11,18588X11_1201216_A00421_0267_BHN2TJDSXY_S49_L003_R1_001.fastq.gz,18588X11,1,2,5,HCI-028LV,1,1,3,2,,,,
615dda7665de486812598759,HCI028LV_pdx_P5_XXX_WXS_18588X11,18588X11_1201216_A00421_0267_BHN2TJDSXY_S49_L003_R2_001.fastq.gz,18588X11,1,2,5,HCI-028LV,1,2,3,2,,,,
615dda7665de486812598762,HCI047_pdx_P2_XXX_WXS_18588X13,18588X13_1201216_A00421_0267_BHN2TJDSXY_S51_L003_R1_001.fastq.gz,18588X13,1,2,2,HCI-047,1,1,3,2,,,,
615dda7765de486812598765,HCI047_pdx_P2_XXX_WXS_18588X13,18588X13_1201216_A00421_0267_BHN2TJDSXY_S51_L003_R2_001.fastq.gz,18588X13,1,2,2,HCI-047,1,2,3,2,,,,
615dda7765de486812598768,HCI050_pdx_P1_XXX_WXS_18588X14,18588X14_1201216_A00421_0267_BHN2TJDSXY_S52_L003_R1_001.fastq.gz,18588X14,1,2,1,HCI-050,1,1,3,2,,,,
615dda7765de48681259876b,HCI050_pdx_P1_XXX_WXS_18588X14,18588X14_1201216_A00421_0267_BHN2TJDSXY_S52_L003_R2_001.fastq.gz,18588X14,1,2,1,HCI-050,1,2,3,2,,,,
615dda7765de48681259876e,HCI051_pdx_P1_XXX_WXS_18588X15,18588X15_1201216_A00421_0267_BHN2TJDSXY_S53_L003_R1_001.fastq.gz,18588X15,1,2,1,HCI-051,1,1,3,2,,,,
615dda7765de486812598771,HCI051_pdx_P1_XXX_WXS_18588X15,18588X15_1201216_A00421_0267_BHN2TJDSXY_S53_L003_R2_001.fastq.gz,18588X15,1,2,1,HCI-051,1,2,3,2,,,,
615dda7765de486812598774,HCI052_pdx_P1_XXX_WXS_18588X16,18588X16_1201216_A00421_0267_BHN2TJDSXY_S54_L003_R1_001.fastq.gz,18588X16,1,2,1,HCI-052,1,1,3,2,,,,
615dda7765de486812598777,HCI052_pdx_P1_XXX_WXS_18588X16,18588X16_1201216_A00421_0267_BHN2TJDSXY_S54_L003_R2_001.fastq.gz,18588X16,1,2,1,HCI-052,1,2,3,2,,,,
615dda7765de48681259877a,HCI053_pdx_P1_XXX_WXS_18588X17,18588X17_1201216_A00421_0267_BHN2TJDSXY_S55_L003_R1_001.fastq.gz,18588X17,1,2,1,HCI-053,1,1,3,2,,,,
615dda7865de48681259877d,HCI053_pdx_P1_XXX_WXS_18588X17,18588X17_1201216_A00421_0267_BHN2TJDSXY_S55_L003_R2_001.fastq.gz,18588X17,1,2,1,HCI-053,1,2,3,2,,,,
615dda7865de486812598780,HCI054_pdx_P1_XXX_WXS_18588X18,18588X18_1201216_A00421_0267_BHN2TJDSXY_S56_L003_R1_001.fastq.gz,18588X18,1,2,1,HCI-054,1,1,3,2,,,,
615dda7865de486812598783,HCI054_pdx_P1_XXX_WXS_18588X18,18588X18_1201216_A00421_0267_BHN2TJDSXY_S56_L003_R2_001.fastq.gz,18588X18,1,2,1,HCI-054,1,2,3,2,,,,
615ddba565de48681259878c,HCI003_pdxo_P5_212_WXS_18588X2,18588X2_1201216_A00421_0267_BHN2TJDSXY_S40_L003_R1_001.fastq.gz,18588X2,1,3,5,HCI-003,1,1,3,2,,,,
615ddba565de48681259878f,HCI003_pdxo_P5_212_WXS_18588X2,18588X2_1201216_A00421_0267_BHN2TJDSXY_S40_L003_R2_001.fastq.gz,18588X2,1,3,5,HCI-003,1,2,3,2,,,,
615ddba565de486812598798,HCI003_tumor_patient_XXX_WXS_18588X3,18588X3_1201216_A00421_0267_BHN2TJDSXY_S41_L003_R1_001.fastq.gz,18588X3,1,1,NA,HCI-003,1,1,3,2,,,,
615ddba665de48681259879b,HCI003_tumor_patient_XXX_WXS_18588X3,18588X3_1201216_A00421_0267_BHN2TJDSXY_S41_L003_R2_001.fastq.gz,18588X3,1,1,NA,HCI-003,1,2,3,2,,,,
615ddba665de4868125987a4,HCI011_pdxo_P5_201_WXS_18588X5,18588X5_1201216_A00421_0267_BHN2TJDSXY_S43_L003_R1_001.fastq.gz,18588X5,1,3,5,HCI-011,1,1,3,2,,,,
615ddba665de4868125987a7,HCI011_pdxo_P5_201_WXS_18588X5,18588X5_1201216_A00421_0267_BHN2TJDSXY_S43_L003_R2_001.fastq.gz,18588X5,1,3,5,HCI-011,1,2,3,2,,,,
615ddba665de4868125987aa,HCI011_tumor_patient_XXX_WXS_18588X6,18588X6_1201216_A00421_0267_BHN2TJDSXY_S44_L003_R1_001.fastq.gz,18588X6,1,1,NA,HCI-011,1,1,3,2,,,,
615ddba665de4868125987ad,HCI011_tumor_patient_XXX_WXS_18588X6,18588X6_1201216_A00421_0267_BHN2TJDSXY_S44_L003_R2_001.fastq.gz,18588X6,1,1,NA,HCI-011,1,2,3,2,,,,
615ddba665de4868125987b0,HCI017_pdxo_P3_55_WXS_18588X7,18588X7_1201216_A00421_0267_BHN2TJDSXY_S45_L003_R1_001.fastq.gz,18588X7,1,3,3,HCI-017,1,1,3,2,,,,
615ddba665de4868125987b3,HCI017_pdxo_P3_55_WXS_18588X7,18588X7_1201216_A00421_0267_BHN2TJDSXY_S45_L003_R2_001.fastq.gz,18588X7,1,3,3,HCI-017,1,2,3,2,,,,
615ddba665de4868125987b6,HCI017_pdxo_P3_218_WXS_18588X8,18588X8_1201216_A00421_0267_BHN2TJDSXY_S46_L003_R1_001.fastq.gz,18588X8,1,3,3,HCI-017,1,1,3,2,,,,
615ddba765de4868125987b9,HCI017_pdxo_P3_218_WXS_18588X8,18588X8_1201216_A00421_0267_BHN2TJDSXY_S46_L003_R2_001.fastq.gz,18588X8,1,3,3,HCI-017,1,2,3,2,,,,
615dd5da65de48681259818f,HCI001_tumor_patient_XXX_RNA_8506X1,8506X1_111115_SN141_0415_BD0EWPABXX_1.txt.gz,8506X1,1,1,NA,HCI-001,2,1,5,1,,,,
5d5ffdb4e4b09cae768078e5,HCI001_tumor_patient_XXX_RNA_8506X1,8506X1_HCI001_patienttumor_.txt.gz,8506X1,1,1,NA,HCI-001,2,1,5,1,,,,
5d5ffdb4e4b09cae768078f5,HCI010_tumor_patient_XXX_RNA_8506X10,8506X10_HCI010_patienttumor_.txt.gz,8506X10,1,1,NA,HCI-010,2,1,5,1,,,,
5d5ffdb4e4b09cae768078fc,HCI011_tumor_patient_XXX_RNA_8506X11,8506X11_HCI011_patienttumor_.txt.gz,8506X11,1,1,NA,HCI-011,2,1,5,1,,,,
5d5ffdb4e4b09cae768078ec,HCI002_tumor_patient_XXX_RNA_8506X2,8506X2_HCI002_patienttumor_.txt.gz,8506X2,1,1,NA,HCI-002,2,1,5,1,,,,
5d5ffdb4e4b09cae768078ea,HCI003_tumor_patient_XXX_RNA_8506X3,8506X3_HCI003_patienttumor_.txt.gz,8506X3,1,1,NA,HCI-003,2,1,5,1,,,,
5d5ffdb4e4b09cae768078f4,HCI005_tumor_patient_XXX_RNA_8506X5,8506X5_HCI005_patienttumor_.txt.gz,8506X5,1,1,NA,HCI-005,2,1,5,1,,,,
615dd5c165de486812597f10,HCI005_pdxo_P6_99_RNA_18587X1,8587X1_1201216_A00421_0267_BHN2TJDSXY_S1_L00_R1_001.fastq.gz,18587X1,1,3,6,HCI-005,2,1,4,2,,,,
615dd5c165de486812597f0d,HCI005_pdxo_P6_99_RNA_18587X1,8587X1_1201216_A00421_0267_BHN2TJDSXY_S1_L00_R2_001.fastq.gz,18587X1,1,3,6,HCI-005,2,2,4,2,,,,
615dd5c165de486812597f1c,HCI028LV_pdx_P5_XXX_RNA_18587X11,8587X11_1201216_A00421_0267_BHN2TJDSXY_S11_L00_R1_001.fastq.gz,18587X11,1,2,5,HCI-028BR,2,1,4,2,,,,
615dd5c165de486812597f19,HCI028LV_pdx_P5_XXX_RNA_18587X11,8587X11_1201216_A00421_0267_BHN2TJDSXY_S11_L00_R2_001.fastq.gz,18587X11,1,2,5,HCI-028BR,2,2,4,2,,,,
615dd5c265de486812597f2e,HCI032_pdx_P1_XXX_RNA_18587X14,8587X14_1201216_A00421_0267_BHN2TJDSXY_S14_L00_R1_001.fastq.gz,18587X14,1,2,1,HCI-032,2,1,4,2,,,,
615dd5c265de486812597f2b,HCI032_pdx_P1_XXX_RNA_18587X14,8587X14_1201216_A00421_0267_BHN2TJDSXY_S14_L00_R2_001.fastq.gz,18587X14,1,2,1,HCI-032,2,2,4,2,,,,
615dd5c265de486812597f34,HCI032EI_pdx_P1_XXX_RNA_18587X15,8587X15_1201216_A00421_0267_BHN2TJDSXY_S15_L00_R1_001.fastq.gz,18587X15,1,2,1,HCI-032EI,2,1,4,2,,,,
615dd5c265de486812597f31,HCI032EI_pdx_P1_XXX_RNA_18587X15,8587X15_1201216_A00421_0267_BHN2TJDSXY_S15_L00_R2_001.fastq.gz,18587X15,1,2,1,HCI-032EI,2,2,4,2,,,,
615dd5c265de486812597f3a,HCI033_pdx_P3_XXX_RNA_18587X16,8587X16_1201216_A00421_0267_BHN2TJDSXY_S16_L00_R1_001.fastq.gz,18587X16,1,2,3,HCI-033,2,1,4,2,,,,
615dd5c265de486812597f37,HCI033_pdx_P3_XXX_RNA_18587X16,8587X16_1201216_A00421_0267_BHN2TJDSXY_S16_L00_R2_001.fastq.gz,18587X16,1,2,3,HCI-033,2,2,4,2,,,,
615dd5c365de486812597f40,HCI034_pdx_P2_XXX_RNA_18587X17,8587X17_1201216_A00421_0267_BHN2TJDSXY_S17_L00_R1_001.fastq.gz,18587X17,1,2,2,HCI-034,2,1,4,2,,,,
615dd5c365de486812597f3d,HCI034_pdx_P2_XXX_RNA_18587X17,8587X17_1201216_A00421_0267_BHN2TJDSXY_S17_L00_R2_001.fastq.gz,18587X17,1,2,2,HCI-034,2,2,4,2,,,,
615dd5c365de486812597f46,HCI036_pdx_P1_XXX_RNA_18587X18,8587X18_1201216_A00421_0267_BHN2TJDSXY_S18_L00_R1_001.fastq.gz,18587X18,1,2,1,HCI-036,2,1,4,2,,,,
615dd5c365de486812597f43,HCI036_pdx_P1_XXX_RNA_18587X18,8587X18_1201216_A00421_0267_BHN2TJDSXY_S18_L00_R2_001.fastq.gz,18587X18,1,2,1,HCI-036,2,2,4,2,,,,
615dd5c365de486812597f4c,HCI037_pdx_P1_XXX_RNA_18587X19,8587X19_1201216_A00421_0267_BHN2TJDSXY_S19_L00_R1_001.fastq.gz,18587X19,1,2,1,HCI-037,2,1,4,2,,,,
615dd5c365de486812597f49,HCI037_pdx_P1_XXX_RNA_18587X19,8587X19_1201216_A00421_0267_BHN2TJDSXY_S19_L00_R2_001.fastq.gz,18587X19,1,2,1,HCI-037,2,2,4,2,,,,
615dd5c365de486812597f52,HCI005_pdxo_P6_212_RNA_18587X2,8587X2_1201216_A00421_0267_BHN2TJDSXY_S2_L00_R1_001.fastq.gz,18587X2,1,3,6,HCI-005,2,1,4,2,,,,
615dd5c365de486812597f4f,HCI005_pdxo_P6_212_RNA_18587X2,8587X2_1201216_A00421_0267_BHN2TJDSXY_S2_L00_R2_001.fastq.gz,18587X2,1,3,6,HCI-005,2,2,4,2,,,,
615dd5c465de486812597f58,HCI038_pdx_P2_XXX_RNA_18587X20,8587X20_1201216_A00421_0267_BHN2TJDSXY_S20_L00_R1_001.fastq.gz,18587X20,1,2,2,HCI-038,2,1,4,2,,,,
615dd5c465de486812597f55,HCI038_pdx_P2_XXX_RNA_18587X20,8587X20_1201216_A00421_0267_BHN2TJDSXY_S20_L00_R2_001.fastq.gz,18587X20,1,2,2,HCI-038,2,2,4,2,,,,
615dd5c465de486812597f5e,HCI039_pdx_P2_XXX_RNA_18587X21,8587X21_1201216_A00421_0267_BHN2TJDSXY_S21_L00_R1_001.fastq.gz,18587X21,1,2,2,HCI-039,2,1,4,2,,,,
615dd5c465de486812597f5b,HCI039_pdx_P2_XXX_RNA_18587X21,8587X21_1201216_A00421_0267_BHN2TJDSXY_S21_L00_R2_001.fastq.gz,18587X21,1,2,2,HCI-039,2,2,4,2,,,,
615dd5c465de486812597f64,HCI040_pdx_P1_XXX_RNA_18587X22,8587X22_1201216_A00421_0267_BHN2TJDSXY_S22_L00_R1_001.fastq.gz,18587X22,1,2,1,HCI-040,2,1,4,2,,,,
615dd5c465de486812597f61,HCI040_pdx_P1_XXX_RNA_18587X22,8587X22_1201216_A00421_0267_BHN2TJDSXY_S22_L00_R2_001.fastq.gz,18587X22,1,2,1,HCI-040,2,2,4,2,,,,
615dd5c465de486812597f6a,HCI040EI_pdx_P2_XXX_RNA_18587X23,8587X23_1201216_A00421_0267_BHN2TJDSXY_S23_L00_R1_001.fastq.gz,18587X23,1,2,2,HCI-040EI,2,1,4,2,,,,
615dd5c465de486812597f67,HCI040EI_pdx_P2_XXX_RNA_18587X23,8587X23_1201216_A00421_0267_BHN2TJDSXY_S23_L00_R2_001.fastq.gz,18587X23,1,2,2,HCI-040EI,2,2,4,2,,,,
615dd5c565de486812597f70,HCI042_pdx_P1_XXX_RNA_18587X24,8587X24_1201216_A00421_0267_BHN2TJDSXY_S24_L00_R1_001.fastq.gz,18587X24,1,2,1,HCI-042,2,1,4,2,,,,
615dd5c465de486812597f6d,HCI042_pdx_P1_XXX_RNA_18587X24,8587X24_1201216_A00421_0267_BHN2TJDSXY_S24_L00_R2_001.fastq.gz,18587X24,1,2,1,HCI-042,2,2,4,2,,,,
615dd5c565de486812597f76,HCI044_pdx_P1_XXX_RNA_18587X25,8587X25_1201216_A00421_0267_BHN2TJDSXY_S25_L00_R1_001.fastq.gz,18587X25,1,2,1,HCI-044,2,1,4,2,,,,
615dd5c565de486812597f73,HCI044_pdx_P1_XXX_RNA_18587X25,8587X25_1201216_A00421_0267_BHN2TJDSXY_S25_L00_R2_001.fastq.gz,18587X25,1,2,1,HCI-044,2,2,4,2,,,,
615dd5c565de486812597f7c,HCI044EI_pdx_P2_XXX_RNA_18587X26,8587X26_1201216_A00421_0267_BHN2TJDSXY_S26_L00_R1_001.fastq.gz,18587X26,1,2,2,HCI-044EI,2,1,4,2,,,,
615dd5c565de486812597f79,HCI044EI_pdx_P2_XXX_RNA_18587X26,8587X26_1201216_A00421_0267_BHN2TJDSXY_S26_L00_R2_001.fastq.gz,18587X26,1,2,2,HCI-044EI,2,2,4,2,,,,
615dd5c565de486812597f82,HCI045_pdx_P0_XXX_RNA_18587X27,8587X27_1201216_A00421_0267_BHN2TJDSXY_S27_L00_R1_001.fastq.gz,18587X27,1,2,0,HCI-045,2,1,4,2,,,,
615dd5c565de486812597f7f,HCI045_pdx_P0_XXX_RNA_18587X27,8587X27_1201216_A00421_0267_BHN2TJDSXY_S27_L00_R2_001.fastq.gz,18587X27,1,2,0,HCI-045,2,2,4,2,,,,
615dd5c565de486812597f88,HCI046_pdx_P1_XXX_RNA_18587X28,8587X28_1201216_A00421_0267_BHN2TJDSXY_S28_L00_R1_001.fastq.gz,18587X28,1,2,1,HCI-046,2,1,4,2,,,,
615dd5c565de486812597f85,HCI046_pdx_P1_XXX_RNA_18587X28,8587X28_1201216_A00421_0267_BHN2TJDSXY_S28_L00_R2_001.fastq.gz,18587X28,1,2,1,HCI-046,2,2,4,2,,,,
615dd5c665de486812597f8e,HCI047_pdx_P2_XXX_RNA_18587X29,8587X29_1201216_A00421_0267_BHN2TJDSXY_S29_L00_R1_001.fastq.gz,18587X29,1,2,2,HCI-047,2,1,4,2,,,,
615dd5c565de486812597f8b,HCI047_pdx_P2_XXX_RNA_18587X29,8587X29_1201216_A00421_0267_BHN2TJDSXY_S29_L00_R2_001.fastq.gz,18587X29,1,2,2,HCI-047,2,2,4,2,,,,
615dd5c665de486812597f94,HCI003_pdxo_P5_53_RNA_18587X3,8587X3_1201216_A00421_0267_BHN2TJDSXY_S3_L00_R1_001.fastq.gz,18587X3,1,3,5,HCI-003,2,1,4,2,,,,
